Player,Nation,Pos,Squad,Comp,Age,Born,90s,SCA,SCA90,PassLive,PassDead,Drib,Sh,Fld,Def,GCA,GCA90,PassLive.1,PassDead.1,Drib.1,Sh.1,Fld.1,Def.1,Matches,Name_no_spec_chars
Maxence Rivera,FRA,MFFW,Saint-Étienne,Ligue 1,18.0,2002.0,2.7,5.0,1.88,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Maxence Rivera
Emmanuel Rivière,FRA,FWMF,Crotone,Serie A,30.0,1990.0,7.1,11.0,1.55,8.0,0.0,0.0,1.0,1.0,1.0,3.0,0.42,2.0,0.0,0.0,1.0,0.0,0.0,Matches,Emmanuel Riviere
Rober,ESP,DFMF,Levante,La Liga,25.0,1995.0,15.8,7.0,0.44,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.06,1.0,0.0,0.0,0.0,0.0,0.0,Matches,Rober
Roberto,ESP,GK,Valladolid,La Liga,34.0,1986.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Roberto
Sergi Roberto,ESP,DF,Barcelona,La Liga,28.0,1992.0,10.5,18.0,1.71,17.0,0.0,0.0,0.0,0.0,1.0,2.0,0.19,2.0,0.0,0.0,0.0,0.0,0.0,Matches,Sergi Roberto
Tyler Roberts,WAL,MFFW,Leeds United,Premier League,21.0,1999.0,14.9,36.0,2.42,28.0,0.0,3.0,1.0,4.0,0.0,3.0,0.2,3.0,0.0,0.0,0.0,0.0,0.0,Matches,Tyler Roberts
Andrew Robertson,SCO,DF,Liverpool,Premier League,26.0,1994.0,37.6,106.0,2.82,80.0,19.0,4.0,1.0,0.0,2.0,15.0,0.4,10.0,2.0,2.0,1.0,0.0,0.0,Matches,Andrew Robertson
Antonee Robinson,USA,DF,Fulham,Premier League,22.0,1997.0,24.0,53.0,2.21,46.0,3.0,1.0,0.0,2.0,1.0,2.0,0.08,2.0,0.0,0.0,0.0,0.0,0.0,Matches,Antonee Robinson
Callum Robinson,IRL,FWMF,West Brom,Premier League,25.0,1995.0,17.3,40.0,2.31,27.0,0.0,7.0,2.0,4.0,0.0,4.0,0.23,1.0,0.0,1.0,0.0,2.0,0.0,Matches,Callum Robinson
Jack Robinson,ENG,DF,Sheffield Utd,Premier League,26.0,1993.0,9.7,6.0,0.62,3.0,0.0,1.0,1.0,1.0,0.0,4.0,0.41,2.0,0.0,1.0,0.0,1.0,0.0,Matches,Jack Robinson
Joel Robles,ESP,GK,Betis,La Liga,30.0,1990.0,18.0,2.0,0.11,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Joel Robles
Hal Robson-Kanu,WAL,FW,West Brom,Premier League,31.0,1989.0,6.2,12.0,1.93,9.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Hal Robson Kanu
Marc Roca,ESP,MF,Bayern Munich,Bundesliga,23.0,1996.0,2.0,2.0,1.02,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Marc Roca
Christopher Rocchia,FRA,DF,Marseille,Ligue 1,22.0,1998.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Christopher Rocchia
Rubén Rochina,ESP,MF,Levante,La Liga,29.0,1991.0,15.6,46.0,2.95,30.0,4.0,2.0,0.0,6.0,4.0,3.0,0.19,2.0,0.0,0.0,0.0,0.0,1.0,Matches,Ruben Rochina
Marek Rodák,SVK,GK,Fulham,Premier League,23.0,1996.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Marek Rodak
Sebastian Rode,GER,MF,Eint Frankfurt,Bundesliga,29.0,1990.0,18.1,43.0,2.38,36.0,1.0,1.0,0.0,5.0,0.0,7.0,0.39,6.0,0.0,0.0,0.0,1.0,0.0,Matches,Sebastian Rode
Joe Rodon,WAL,DF,Tottenham,Premier League,22.0,1997.0,8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Joe Rodon
Rodri,ESP,MF,Manchester City,Premier League,24.0,1996.0,30.5,73.0,2.39,58.0,1.0,6.0,3.0,1.0,4.0,8.0,0.26,6.0,0.0,1.0,0.0,0.0,1.0,Matches,Rodri
Rodrigo,ESP,MFFW,Leeds United,Premier League,29.0,1991.0,14.3,64.0,4.47,49.0,0.0,5.0,6.0,2.0,2.0,11.0,0.77,5.0,0.0,2.0,3.0,1.0,0.0,Matches,Rodrigo
Rodrigo,ESP,FWMF,Betis,La Liga,20.0,2000.0,6.0,14.0,2.35,11.0,2.0,0.0,0.0,1.0,0.0,1.0,0.17,1.0,0.0,0.0,0.0,0.0,0.0,Matches,Rodrigo
Kévin Rodrigues,POR,DFMF,Eibar,La Liga,26.0,1994.0,12.2,21.0,1.73,15.0,4.0,1.0,0.0,1.0,0.0,1.0,0.08,1.0,0.0,0.0,0.0,0.0,0.0,Matches,Kevin Rodrigues
Óscar Rodríguez Arnaiz,ESP,MFFW,Sevilla,La Liga,22.0,1998.0,5.7,21.0,3.7,12.0,5.0,1.0,1.0,1.0,1.0,1.0,0.18,1.0,0.0,0.0,0.0,0.0,0.0,Matches,Oscar Rodriguez Arnaiz
Ángel Rodríguez,ESP,FWMF,Getafe,La Liga,33.0,1987.0,15.3,25.0,1.64,16.0,0.0,0.0,4.0,5.0,0.0,3.0,0.2,1.0,0.0,0.0,1.0,1.0,0.0,Matches,Angel Rodriguez
Guido Rodríguez,ARG,MF,Betis,La Liga,26.0,1994.0,31.8,38.0,1.19,28.0,0.0,4.0,2.0,2.0,2.0,1.0,0.03,0.0,0.0,0.0,1.0,0.0,0.0,Matches,Guido Rodriguez
James Rodríguez,COL,FWMF,Everton,Premier League,29.0,1991.0,19.6,72.0,3.67,44.0,16.0,4.0,0.0,6.0,2.0,13.0,0.66,8.0,4.0,0.0,0.0,1.0,0.0,Matches,James Rodriguez
Jay Rodriguez,ENG,FWMF,Burnley,Premier League,31.0,1989.0,14.1,23.0,1.64,14.0,0.0,4.0,3.0,2.0,0.0,4.0,0.28,3.0,0.0,1.0,0.0,0.0,0.0,Matches,Jay Rodriguez
Miguel Rodríguez,ESP,FWMF,Celta Vigo,La Liga,17.0,2003.0,0.3,3.0,9.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Miguel Rodriguez
Ricardo Rodríguez,SUI,DF,Torino,Serie A,27.0,1992.0,13.8,16.0,1.16,13.0,1.0,0.0,2.0,0.0,0.0,3.0,0.22,3.0,0.0,0.0,0.0,0.0,0.0,Matches,Ricardo Rodriguez
Víctor Rodríguez,ESP,MF,Elche,La Liga,31.0,1989.0,4.7,8.0,1.69,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Victor Rodriguez
Rodrygo,BRA,FW,Real Madrid,La Liga,19.0,2001.0,10.9,40.0,3.66,30.0,0.0,5.0,1.0,3.0,1.0,9.0,0.82,7.0,0.0,2.0,0.0,0.0,0.0,Matches,Rodrygo
Marko Rog,CRO,MF,Cagliari,Serie A,25.0,1995.0,12.9,22.0,1.7,18.0,1.0,0.0,0.0,2.0,1.0,1.0,0.08,0.0,0.0,0.0,0.0,1.0,0.0,Matches,Marko Rog
Rogério,BRA,DF,Sassuolo,Serie A,22.0,1998.0,20.9,27.0,1.29,22.0,3.0,1.0,1.0,0.0,0.0,1.0,0.05,1.0,0.0,0.0,0.0,0.0,0.0,Matches,Rogerio
Luis Rojas,CHI,MFFW,Crotone,Serie A,18.0,2002.0,1.2,1.0,0.87,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Luis Rojas
Alessio Romagnoli,ITA,DF,Milan,Serie A,25.0,1995.0,21.2,14.0,0.66,12.0,0.0,0.0,2.0,0.0,0.0,4.0,0.19,4.0,0.0,0.0,0.0,0.0,0.0,Matches,Alessio Romagnoli
Cristian Romero,ARG,DF,Atalanta,Serie A,22.0,1998.0,28.3,23.0,0.81,18.0,0.0,1.0,1.0,2.0,1.0,5.0,0.18,3.0,0.0,1.0,0.0,1.0,0.0,Matches,Cristian Romero
Oriol Romeu,ESP,MF,Southampton,Premier League,28.0,1991.0,19.6,35.0,1.79,30.0,0.0,0.0,0.0,2.0,3.0,4.0,0.2,4.0,0.0,0.0,0.0,0.0,0.0,Matches,Oriol Romeu
Cristiano Ronaldo,POR,FW,Juventus,Serie A,35.0,1985.0,31.1,114.0,3.66,62.0,1.0,18.0,17.0,12.0,4.0,16.0,0.51,7.0,0.0,3.0,5.0,1.0,0.0,Matches,Cristiano Ronaldo
Facundo Roncaglia,ARG,DF,Osasuna,La Liga,33.0,1987.0,13.7,14.0,1.02,11.0,1.0,1.0,1.0,0.0,0.0,2.0,0.15,1.0,0.0,0.0,1.0,0.0,0.0,Matches,Facundo Roncaglia
Valentin Rongier,FRA,MF,Marseille,Ligue 1,25.0,1994.0,21.0,36.0,1.72,27.0,0.0,1.0,3.0,3.0,2.0,6.0,0.29,5.0,0.0,0.0,0.0,0.0,1.0,Matches,Valentin Rongier
Marten de Roon,NED,MF,Atalanta,Serie A,29.0,1991.0,33.6,69.0,2.06,62.0,4.0,0.0,0.0,0.0,3.0,7.0,0.21,7.0,0.0,0.0,0.0,0.0,0.0,Matches,Marten de Roon
Jérôme Roussillon,FRA,DF,Wolfsburg,Bundesliga,27.0,1993.0,13.7,19.0,1.39,17.0,0.0,1.0,1.0,0.0,0.0,3.0,0.22,2.0,0.0,1.0,0.0,0.0,0.0,Matches,Jerome Roussillon
Nolan Roux,FRA,FW,Nîmes,Ligue 1,32.0,1988.0,7.2,7.0,0.97,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Nolan Roux
Nicolò Rovella,ITA,MF,Genoa,Serie A,18.0,2001.0,13.2,30.0,2.27,23.0,3.0,1.0,0.0,3.0,0.0,2.0,0.15,1.0,1.0,0.0,0.0,0.0,0.0,Matches,Nicolo Rovella
Amir Rrahmani,KVX,DF,Napoli,Serie A,26.0,1994.0,12.2,4.0,0.33,1.0,0.0,0.0,1.0,2.0,0.0,2.0,0.16,0.0,0.0,0.0,1.0,1.0,0.0,Matches,Amir Rrahmani
Rubén,ESP,GKMF,Osasuna,La Liga,36.0,1984.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Ruben
Waldo Rubio,ESP,FW,Valladolid,La Liga,24.0,1995.0,4.2,6.0,1.44,4.0,0.0,0.0,1.0,0.0,1.0,1.0,0.24,1.0,0.0,0.0,0.0,0.0,0.0,Matches,Waldo Rubio
John Ruddy,ENG,GK,Wolves,Premier League,33.0,1986.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,John Ruddy
Antonio Rüdiger,GER,DF,Chelsea,Premier League,27.0,1993.0,19.0,14.0,0.74,13.0,1.0,0.0,0.0,0.0,0.0,1.0,0.05,1.0,0.0,0.0,0.0,0.0,0.0,Matches,Antonio Rudiger
Sebastian Rudy,GER,MFDF,Hoffenheim,Bundesliga,30.0,1990.0,18.6,55.0,2.95,35.0,18.0,1.0,1.0,0.0,0.0,5.0,0.27,4.0,1.0,0.0,0.0,0.0,0.0,Matches,Sebastian Rudy
Sebastian Rudy,GER,DF,Schalke 04,Bundesliga,30.0,1990.0,2.0,4.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Sebastian Rudy
Kevin Rüegg,SUI,DFMF,Hellas Verona,Serie A,21.0,1998.0,2.3,1.0,0.44,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.44,0.0,0.0,0.0,0.0,1.0,0.0,Matches,Kevin Ruegg
Daniele Rugani,ITA,DF,Cagliari,Serie A,26.0,1994.0,11.1,2.0,0.18,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.09,1.0,0.0,0.0,0.0,0.0,0.0,Matches,Daniele Rugani
Daniele Rugani,ITA,DF,Rennes,Ligue 1,26.0,1994.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Daniele Rugani
Matteo Ruggeri,ITA,DF,Atalanta,Serie A,18.0,2002.0,2.3,4.0,1.73,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.43,1.0,0.0,0.0,0.0,0.0,0.0,Matches,Matteo Ruggeri
Mário Rui,POR,DF,Napoli,Serie A,29.0,1991.0,18.5,52.0,2.8,40.0,8.0,1.0,1.0,2.0,0.0,6.0,0.32,5.0,1.0,0.0,0.0,0.0,0.0,Matches,Mario Rui
Aitor Ruibal,ESP,FWMF,Betis,La Liga,24.0,1996.0,17.7,54.0,3.05,38.0,0.0,9.0,3.0,2.0,2.0,3.0,0.17,3.0,0.0,0.0,0.0,0.0,0.0,Matches,Aitor Ruibal
Fabián Ruiz Peña,ESP,MF,Napoli,Serie A,24.0,1996.0,28.5,105.0,3.68,88.0,0.0,3.0,6.0,2.0,6.0,10.0,0.35,7.0,0.0,1.0,0.0,2.0,0.0,Matches,Fabian Ruiz Pena
Isma Ruiz,ESP,MF,Granada,La Liga,19.0,2001.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Isma Ruiz
Kays Ruiz,MAR,FWMF,Paris S-G,Ligue 1,17.0,2002.0,2.1,5.0,2.42,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.48,1.0,0.0,0.0,0.0,0.0,0.0,Matches,Kays Ruiz
Víctor Ruiz,ESP,DF,Betis,La Liga,31.0,1989.0,24.0,5.0,0.21,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Victor Ruiz
Gerónimo Rulli,ARG,GK,Villarreal,La Liga,28.0,1992.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Geronimo Rulli
Georginio Rutter,FRA,FWMF,Rennes,Ligue 1,18.0,2002.0,0.5,1.0,2.05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Georginio Rutter
Georginio Rutter,FRA,FW,Hoffenheim,Bundesliga,18.0,2002.0,2.7,7.0,2.61,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Georginio Rutter
Mathew Ryan,AUS,GK,Arsenal,Premier League,28.0,1992.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Mathew Ryan
Mathew Ryan,AUS,GK,Brighton,Premier League,28.0,1992.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Mathew Ryan
Julian Ryerson,NOR,DFMF,Union Berlin,Bundesliga,22.0,1997.0,11.9,18.0,1.52,15.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Julian Ryerson
Frederik Rønnow,DEN,GK,Schalke 04,Bundesliga,27.0,1992.0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Frederik Ronnow
João Victor Santos Sá,BRA,FW,Wolfsburg,Bundesliga,26.0,1994.0,5.2,17.0,3.26,13.0,0.0,1.0,2.0,0.0,1.0,1.0,0.19,1.0,0.0,0.0,0.0,0.0,0.0,Matches,Joao Victor Santos Sa
Roli Pereira de Sa,FRA,MFFW,Nantes,Ligue 1,23.0,1996.0,0.6,7.0,11.25,3.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Roli Pereira de Sa
Idriss Saadi,ALG,FWMF,Strasbourg,Ligue 1,28.0,1992.0,1.4,2.0,1.44,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Idriss Saadi
Youssouf Sabaly,SEN,DF,Bordeaux,Ligue 1,27.0,1993.0,32.3,63.0,1.95,41.0,4.0,8.0,3.0,7.0,0.0,12.0,0.37,6.0,2.0,1.0,1.0,2.0,0.0,Matches,Youssouf Sabaly
Mathys Saban,FRA,FW,Saint-Étienne,Ligue 1,18.0,2002.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Mathys Saban
Marcel Sabitzer,AUT,MF,RB Leipzig,Bundesliga,26.0,1994.0,22.5,59.0,2.62,55.0,0.0,0.0,3.0,1.0,0.0,5.0,0.22,4.0,0.0,0.0,1.0,0.0,0.0,Matches,Marcel Sabitzer
Alexis Saelemaekers,BEL,FW,Milan,Serie A,21.0,1999.0,22.4,72.0,3.21,58.0,0.0,5.0,0.0,8.0,1.0,8.0,0.36,6.0,0.0,0.0,0.0,2.0,0.0,Matches,Alexis Saelemaekers
Modibo Sagnan,MLI,DF,Real Sociedad,La Liga,21.0,1999.0,6.9,4.0,0.58,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Modibo Sagnan
Allan Saint-Maximin,FRA,FWMF,Newcastle Utd,Premier League,23.0,1997.0,17.3,61.0,3.52,41.0,1.0,12.0,1.0,5.0,1.0,10.0,0.58,8.0,0.0,1.0,1.0,0.0,0.0,Matches,Allan Saint Maximin
Borja Sainz,ESP,MFFW,Alavés,La Liga,19.0,2001.0,5.0,5.0,0.99,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Borja Sainz
Romain Saïss,MAR,DF,Wolves,Premier League,30.0,1990.0,26.7,16.0,0.6,13.0,1.0,1.0,1.0,0.0,0.0,1.0,0.04,1.0,0.0,0.0,0.0,0.0,0.0,Matches,Romain Saiss
Bukayo Saka,ENG,FWDF,Arsenal,Premier League,18.0,2001.0,28.4,98.0,3.45,63.0,11.0,8.0,7.0,9.0,0.0,12.0,0.42,9.0,0.0,1.0,0.0,2.0,0.0,Matches,Bukayo Saka
Hiroki Sakai,JPN,DF,Marseille,Ligue 1,30.0,1990.0,26.5,31.0,1.17,28.0,2.0,1.0,0.0,0.0,0.0,3.0,0.11,2.0,1.0,0.0,0.0,0.0,0.0,Matches,Hiroki Sakai
Moïse Sakava,CMR,MF,Reims,Ligue 1,19.0,2000.0,0.1,1.0,11.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Moise Sakava
Mamadou Sakho,FRA,DF,Crystal Palace,Premier League,30.0,1990.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Mamadou Sakho
Jacopo Sala,ITA,DF,Spezia,Serie A,28.0,1991.0,4.2,6.0,1.44,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.24,1.0,0.0,0.0,0.0,0.0,0.0,Matches,Jacopo Sala
Mohamed Salah,EGY,FW,Liverpool,Premier League,28.0,1992.0,34.2,117.0,3.42,87.0,1.0,6.0,12.0,7.0,4.0,14.0,0.41,10.0,0.0,0.0,2.0,2.0,0.0,Matches,Mohamed Salah
Eddy Salcedo,ITA,FWMF,Hellas Verona,Serie A,18.0,2001.0,8.4,13.0,1.55,10.0,0.0,1.0,0.0,2.0,0.0,2.0,0.24,1.0,0.0,0.0,0.0,1.0,0.0,Matches,Eddy Salcedo
William Saliba,FRA,DF,Nice,Ligue 1,19.0,2001.0,20.0,4.0,0.2,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,William Saliba
Romain Salin,FRA,GK,Rennes,Ligue 1,36.0,1984.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Romain Salin
Mohammed Salisu,GHA,DF,Southampton,Premier League,21.0,1999.0,9.4,5.0,0.53,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Mohammed Salisu
Roland Sallai,HUN,MFFW,Freiburg,Bundesliga,23.0,1997.0,18.5,37.0,2.0,26.0,1.0,0.0,2.0,8.0,0.0,9.0,0.49,5.0,0.0,0.0,1.0,3.0,0.0,Matches,Roland Sallai
Salvi,ESP,MFFW,Cádiz,La Liga,29.0,1991.0,21.5,29.0,1.35,18.0,7.0,1.0,0.0,3.0,0.0,1.0,0.05,1.0,0.0,0.0,0.0,0.0,0.0,Matches,Salvi
Lazar Samardzic,GER,MFFW,RB Leipzig,Bundesliga,18.0,2002.0,2.2,4.0,1.8,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.45,1.0,0.0,0.0,0.0,0.0,0.0,Matches,Lazar Samardzic
Diadie Samassékou,MLI,MF,Hoffenheim,Bundesliga,24.0,1996.0,28.5,37.0,1.3,29.0,1.0,2.0,2.0,1.0,2.0,7.0,0.25,5.0,0.0,0.0,1.0,1.0,0.0,Matches,Diadie Samassekou
